RMSD-backbone-A-Gliadin-100SOL-0ETO.xvg,RMSD-backbone-A-Gliadin-100SOL-0ETO.xvg,RMSD-backbone-A-Gliadin-90SOL-10ETO.xvg,RMSD-backbone-A-Gliadin-90SOL-10ETO.xvg,RMSD-backbone-30percent.xvg,RMSD-backbone-30percent.xvg,RMSD-backbone-A-Gliadin-50ETO.xvg,RMSD-backbone-A-Gliadin-50ETO.xvg,RMSD-backbone-70percent.xvg,RMSD-backbone-70percent.xvg
114.03001,0.20584,114.03001,1.23089,114.0300064,0.2487983,114.0300064,0.2660595,114.0300064,0.2456223
114.04001,0.18815,114.04001,1.23927,114.0400085,0.2491704,114.0400085,0.254806,114.0400085,0.2519183
114.05,0.19587,114.05,1.22198,114.0500031,0.249046,114.0500031,0.2690174,114.0500031,0.2540226
114.06001,0.19717,114.06001,1.21918,114.0600052,0.2515232,114.0600052,0.2570066,114.0600052,0.2607066
114.07001,0.19482,114.07001,1.22657,114.0700073,0.2546366,114.0700073,0.2516584,114.0700073,0.2480136
114.08,0.19729,114.08,1.22774,114.0800018,0.2506843,114.0800018,0.2589765,114.0800018,0.2457714
114.09,0.19215,114.09,1.23296,114.090004,0.2523172,114.090004,0.2518908,114.090004,0.2557772
114.10001,0.19192,114.10001,1.22451,114.1000061,0.2519359,114.1000061,0.2437517,114.1000061,0.2500191
114.11001,0.1997,114.11001,1.22445,114.1100082,0.2569811,114.1100082,0.244368,114.1100082,0.2527418
114.12,0.19314,114.12,1.23198,114.1200027,0.2382241,114.1200027,0.2426024,114.1200027,0.2547665
114.13,0.1898,114.13,1.23789,114.1300049,0.240779,114.1300049,0.239776,114.1300049,0.2648038
114.14001,0.18735,114.14001,1.24247,114.140007,0.2328275,114.140007,0.2418275,114.140007,0.2521939
114.15001,0.19148,114.15001,1.25148,114.1500092,0.2261535,114.1500092,0.2598026,114.1500092,0.2529906
114.16,0.18087,114.16,1.25976,114.1600037,0.2351182,114.1600037,0.2432661,114.1600037,0.2533915
114.17001,0.18111,114.17001,1.24763,114.1700058,0.2327959,114.1700058,0.2430767,114.1700058,0.2507838
114.18001,0.17995,114.18001,1.24097,114.1800079,0.2277548,114.1800079,0.2458465,114.1800079,0.2472959
114.19,0.18607,114.19,1.28078,114.1900024,0.2283273,114.1900024,0.24527,114.1900024,0.258057
114.2,0.19215,114.2,1.28433,114.2000046,0.2211407,114.2000046,0.2474291,114.2000046,0.2458903
114.21001,0.18756,114.21001,1.25594,114.2100067,0.2197065,114.2100067,0.2429495,114.2100067,0.2479745
114.22001,0.18614,114.22001,1.25121,114.2200089,0.2135201,114.2200089,0.2338873,114.2200089,0.2469889
114.23,0.18376,114.23,1.25315,114.2300034,0.2082884,114.2300034,0.2416212,114.2300034,0.2508872
114.24001,0.19052,114.24001,1.2666,114.2400055,0.2202248,114.2400055,0.2326645,114.2400055,0.2519713
114.25001,0.17978,114.25001,1.27669,114.2500076,0.2212334,114.2500076,0.2360231,114.2500076,0.2505177
114.26,0.18314,114.26,1.2749,114.2600021,0.2203871,114.2600021,0.2159532,114.2600021,0.259092
114.27,0.18345,114.27,1.2778,114.2700043,0.2322192,114.2700043,0.2316858,114.2700043,0.2481437
114.28001,0.17838,114.28001,1.26208,114.2800064,0.2249938,114.2800064,0.2465241,114.2800064,0.2386943
114.29001,0.18723,114.29001,1.25651,114.2900085,0.2299945,114.2900085,0.2408676,114.2900085,0.2497547
114.3,0.19431,114.3,1.24768,114.3000031,0.2239243,114.3000031,0.2489563,114.3000031,0.2481838
114.31001,0.19743,114.31001,1.24178,114.3100052,0.2257053,114.3100052,0.2391661,114.3100052,0.2544908
114.32001,0.19106,114.32001,1.25041,114.3200073,0.2370608,114.3200073,0.2390205,114.3200073,0.2510803
114.33,0.18501,114.33,1.2506,114.3300018,0.2205446,114.3300018,0.2519924,114.3300018,0.2530446
114.34,0.17666,114.34,1.2592,114.340004,0.2222575,114.340004,0.245098,114.340004,0.2506892
114.35001,0.18473,114.35001,1.24691,114.3500061,0.2333109,114.3500061,0.2512298,114.3500061,0.2522259
114.36001,0.17639,114.36001,1.27051,114.3600082,0.2332458,114.3600082,0.2435739,114.3600082,0.2533571
114.37,0.1818,114.37,1.26028,114.3700027,0.2220492,114.3700027,0.2615263,114.3700027,0.2492917
114.38,0.18611,114.38,1.25699,114.3800049,0.2264718,114.3800049,0.2563076,114.3800049,0.2469042
114.39001,0.19086,114.39001,1.25465,114.390007,0.2222637,114.390007,0.2627717,114.390007,0.2521191
114.40001,0.18393,114.40001,1.25767,114.4000092,0.2249048,114.4000092,0.2579515,114.4000092,0.2535791
114.41,0.17883,114.41,1.27443,114.4100037,0.2283344,114.4100037,0.2522468,114.4100037,0.2437151
114.42001,0.18682,114.42001,1.26857,114.4200058,0.2397239,114.4200058,0.2591511,114.4200058,0.2435919
114.43001,0.18429,114.43001,1.28328,114.4300079,0.2354203,114.4300079,0.2568117,114.4300079,0.2478055
114.44,0.19198,114.44,1.28044,114.4400024,0.2354345,114.4400024,0.256519,114.4400024,0.2562973
114.45,0.19227,114.45,1.27989,114.4500046,0.2287811,114.4500046,0.2615441,114.4500046,0.2578563
114.46001,0.1922,114.46001,1.2714,114.4600067,0.2306414,114.4600067,0.256079,114.4600067,0.2544573
114.47001,0.18967,114.47001,1.298,114.4700089,0.2377586,114.4700089,0.2490793,114.4700089,0.2499074
114.48,0.19501,114.48,1.27185,114.4800034,0.2311971,114.4800034,0.259592,114.4800034,0.2426121
114.49001,0.19431,114.49001,1.27631,114.4900055,0.2262808,114.4900055,0.257583,114.4900055,0.2464879
114.50001,0.1897,114.50001,1.26635,114.5000076,0.2319786,114.5000076,0.2582255,114.5000076,0.2545461
114.51,0.19594,114.51,1.27208,114.5100021,0.2288015,114.5100021,0.2548813,114.5100021,0.2493155
114.52,0.18463,114.52,1.28083,114.5200043,0.2328569,114.5200043,0.2573109,114.5200043,0.2491784
114.53001,0.18071,114.53001,1.2679,114.5300064,0.2291839,114.5300064,0.2553965,114.5300064,0.2410751
114.54001,0.18034,114.54001,1.27337,114.5400085,0.2284461,114.5400085,0.2505215,114.5400085,0.2551086
114.55,0.18481,114.55,1.27447,114.5500031,0.2165561,114.5500031,0.2504649,114.5500031,0.2583306
114.56001,0.18749,114.56001,1.27313,114.5600052,0.2285824,114.5600052,0.2550633,114.5600052,0.2580899
114.57001,0.18497,114.57001,1.26012,114.5700073,0.2148022,114.5700073,0.2373706,114.5700073,0.2560902
114.58,0.18597,114.58,1.27324,114.5800018,0.211091,114.5800018,0.2476269,114.5800018,0.2582334
114.59,0.19119,114.59,1.26676,114.590004,0.2200246,114.590004,0.2577435,114.590004,0.2617495
114.60001,0.1957,114.60001,1.25489,114.6000061,0.2242931,114.6000061,0.2513401,114.6000061,0.2601396
114.61001,0.19032,114.61001,1.27687,114.6100082,0.2375196,114.6100082,0.2489537,114.6100082,0.2668017
114.62,0.21037,114.62,1.27306,114.6200027,0.2295241,114.6200027,0.2539996,114.6200027,0.2579286
114.63,0.19758,114.63,1.2602,114.6300049,0.2293266,114.6300049,0.2579753,114.6300049,0.2503071
114.64001,0.18418,114.64001,1.25838,114.640007,0.2352952,114.640007,0.2538078,114.640007,0.259773
114.65001,0.20917,114.65001,1.25834,114.6500092,0.2294658,114.6500092,0.2598098,114.6500092,0.2557623
114.66,0.19386,114.66,1.26018,114.6600037,0.2303079,114.6600037,0.2444099,114.6600037,0.2558183
114.67001,0.19668,114.67001,1.26543,114.6700058,0.2275736,114.6700058,0.2396446,114.6700058,0.2517889
114.68001,0.20449,114.68001,1.25663,114.6800079,0.2271693,114.6800079,0.2483679,114.6800079,0.2563751
114.69,0.19846,114.69,1.24888,114.6900024,0.2252103,114.6900024,0.2332602,114.6900024,0.2547076
114.7,0.19346,114.7,1.2415,114.7000046,0.2243287,114.7000046,0.2515065,114.7000046,0.2528105
114.71001,0.18981,114.71001,1.24248,114.7100067,0.2250085,114.7100067,0.2487232,114.7100067,0.2582172
114.72001,0.19589,114.72001,1.25231,114.7200089,0.2217051,114.7200089,0.2443309,114.7200089,0.256396
114.73,0.18306,114.73,1.23295,114.7300034,0.2274903,114.7300034,0.2666588,114.7300034,0.2481016
114.74001,0.19074,114.74001,1.25685,114.7400055,0.2271041,114.7400055,0.2598924,114.7400055,0.2493045
114.75001,0.17923,114.75001,1.26181,114.7500076,0.2232298,114.7500076,0.2446154,114.7500076,0.2571306
114.76,0.1832,114.76,1.24641,114.7600021,0.2227527,114.7600021,0.2566,114.7600021,0.262038
114.77,0.19227,114.77,1.24684,114.7700043,0.2234428,114.7700043,0.253538,114.7700043,0.2489686
114.78001,0.19817,114.78001,1.25377,114.7800064,0.2217242,114.7800064,0.2522855,114.7800064,0.2616665
114.79001,0.20126,114.79001,1.24849,114.7900085,0.2383367,114.7900085,0.2620599,114.7900085,0.2646416
114.8,0.18958,114.8,1.23636,114.8000031,0.2308168,114.8000031,0.2532002,114.8000031,0.2594332
114.81001,0.20244,114.81001,1.22168,114.8100052,0.231237,114.8100052,0.2571673,114.8100052,0.2599111
114.82001,0.19638,114.82001,1.23355,114.8200073,0.2226799,114.8200073,0.2577276,114.8200073,0.253876
114.83,0.19106,114.83,1.2386,114.8300018,0.2322703,114.8300018,0.2543181,114.8300018,0.2527086
114.84,0.19203,114.84,1.23011,114.840004,0.224431,114.840004,0.2680158,114.840004,0.2453495
114.85001,0.18751,114.85001,1.25031,114.8500061,0.2172015,114.8500061,0.2724962,114.8500061,0.2449734
114.86001,0.19206,114.86001,1.24514,114.8600082,0.2209831,114.8600082,0.2542535,114.8600082,0.2529613
114.87,0.19522,114.87,1.25211,114.8700027,0.2334649,114.8700027,0.2523422,114.8700027,0.247309
114.88,0.18552,114.88,1.24292,114.8800049,0.2377753,114.8800049,0.258185,114.8800049,0.2410967
114.89001,0.18213,114.89001,1.24822,114.890007,0.2257702,114.890007,0.2491241,114.890007,0.2401156
114.90001,0.19343,114.90001,1.24804,114.9000092,0.2325074,114.9000092,0.2320025,114.9000092,0.2439068
114.91,0.19221,114.91,1.24753,114.9100037,0.230285,114.9100037,0.2528889,114.9100037,0.2462662
114.92001,0.19388,114.92001,1.25017,114.9200058,0.2377061,114.9200058,0.2294996,114.9200058,0.2499052
114.93001,0.18442,114.93001,1.25019,114.9300079,0.2457251,114.9300079,0.2283906,114.9300079,0.2524288
114.94,0.19673,114.94,1.25029,114.9400024,0.2514969,114.9400024,0.2359236,114.9400024,0.2539751
114.95,0.18245,114.95,1.26392,114.9500046,0.2445968,114.9500046,0.2491367,114.9500046,0.2651147
114.96001,0.18033,114.96001,1.24323,114.9600067,0.2349915,114.9600067,0.2439707,114.9600067,0.2583999
114.97001,0.17887,114.97001,1.22028,114.9700089,0.2253372,114.9700089,0.2343457,114.9700089,0.2586628
114.98,0.19593,114.98,1.2375,114.9800034,0.2307425,114.9800034,0.2390356,114.9800034,0.2624503
114.99001,0.19565,114.99001,1.24535,114.9900055,0.2383587,114.9900055,0.252343,114.9900055,0.2493531
115.00001,0.1936,115.00001,1.2527,115.0000076,0.2383204,115.0000076,0.2420814,115.0000076,0.2522208
115.01,0.19102,115.01,1.23153,115.0100021,0.2277365,115.0100021,0.2310939,115.0100021,0.252846
115.02,0.19957,115.02,1.26918,115.0200043,0.2301371,115.0200043,0.2487424,115.0200043,0.2581202
115.03001,0.19388,115.03001,1.26455,115.0300064,0.2265245,115.0300064,0.2378723,115.0300064,0.2621735
115.04001,0.20048,115.04001,1.28266,115.0400085,0.2314938,115.0400085,0.2447737,115.0400085,0.2610517
115.05,0.19981,115.05,1.28621,115.0500031,0.2336205,115.0500031,0.2700539,115.0500031,0.2606656
115.06001,0.20003,115.06001,1.28324,115.0600052,0.235926,115.0600052,0.2704287,115.0600052,0.2652156
115.07001,0.1917,115.07001,1.29169,115.0700073,0.2400754,115.0700073,0.2678818,115.0700073,0.2669651
115.08,0.19491,115.08,1.28205,115.0800018,0.2301143,115.0800018,0.2579812,115.0800018,0.2667949
115.09,0.19766,115.09,1.27343,115.090004,0.2312244,115.090004,0.263917,115.090004,0.252259
115.10001,0.19239,115.10001,1.27209,115.1000061,0.2272632,115.1000061,0.2609796,115.1000061,0.2480919
115.11001,0.19331,115.11001,1.27102,115.1100082,0.2251731,115.1100082,0.2645316,115.1100082,0.2527128
115.12,0.19598,115.12,1.27936,115.1200027,0.230144,115.1200027,0.2702517,115.1200027,0.2631587
115.13,0.1921,115.13,1.26184,115.1300049,0.2244372,115.1300049,0.2867258,115.1300049,0.2655731
115.14001,0.18068,115.14001,1.25516,115.140007,0.2252997,115.140007,0.2750431,115.140007,0.2656696
115.15001,0.19648,115.15001,1.26686,115.1500092,0.2228789,115.1500092,0.2877591,115.1500092,0.2627651
115.16,0.19595,115.16,1.25472,115.1600037,0.2109483,115.1600037,0.2727562,115.1600037,0.2608227
115.17001,0.19907,115.17001,1.26338,115.1700058,0.2088605,115.1700058,0.2663506,115.1700058,0.260446
115.18001,0.19503,115.18001,1.25045,115.1800079,0.2190295,115.1800079,0.2813222,115.1800079,0.2696649
115.19,0.19494,115.19,1.24343,115.1900024,0.2193211,115.1900024,0.2791257,115.1900024,0.2647762
115.2,0.18785,115.2,1.25007,115.2000046,0.223349,115.2000046,0.2875986,115.2000046,0.2512715
115.21001,0.1831,115.21001,1.23706,115.2100067,0.2224059,115.2100067,0.2726861,115.2100067,0.2393293
115.22001,0.17553,115.22001,1.24569,115.2200089,0.2290202,115.2200089,0.263872,115.2200089,0.2516336
115.23,0.18902,115.23,1.24471,115.2300034,0.2321826,115.2300034,0.2529435,115.2300034,0.2498957
115.24001,0.18995,115.24001,1.25393,115.2400055,0.2437332,115.2400055,0.261044,115.2400055,0.2467544
115.25001,0.19492,115.25001,1.25581,115.2500076,0.2415027,115.2500076,0.2483767,115.2500076,0.258791
115.26,0.18771,115.26,1.27175,115.2600021,0.2421821,115.2600021,0.250358,115.2600021,0.248277
115.27,0.19442,115.27,1.26412,115.2700043,0.2400649,115.2700043,0.2557524,115.2700043,0.2568525
115.28001,0.19863,115.28001,1.2695,115.2800064,0.2463013,115.2800064,0.2362959,115.2800064,0.2563906
115.29001,0.19117,115.29001,1.27077,115.2900085,0.2390412,115.2900085,0.2475284,115.2900085,0.247486
115.3,0.19729,115.3,1.28169,115.3000031,0.2370257,115.3000031,0.256071,115.3000031,0.2511762
115.31001,0.1867,115.31001,1.27385,115.3100052,0.2282454,115.3100052,0.2652354,115.3100052,0.2512976
115.32001,0.18696,115.32001,1.2894,115.3200073,0.2311806,115.3200073,0.2676709,115.3200073,0.2437988
115.33,0.20409,115.33,1.28271,115.3300018,0.2473319,115.3300018,0.2758712,115.3300018,0.257537
115.34,0.20389,115.34,1.26848,115.340004,0.2337673,115.340004,0.2789927,115.340004,0.2468607
115.35001,0.20166,115.35001,1.2591,115.3500061,0.2398844,115.3500061,0.2750878,115.3500061,0.2544601
115.36001,0.20741,115.36001,1.28548,115.3600082,0.2394987,115.3600082,0.2638442,115.3600082,0.24521
115.37,0.19116,115.37,1.278,115.3700027,0.2309313,115.3700027,0.2675144,115.3700027,0.2549148
115.38,0.1923,115.38,1.27915,115.3800049,0.2355207,115.3800049,0.2722712,115.3800049,0.256069
115.39001,0.19344,115.39001,1.26938,115.390007,0.2328609,115.390007,0.2833396,115.390007,0.2510608
115.40001,0.18445,115.40001,1.29721,115.4000092,0.2303258,115.4000092,0.2725884,115.4000092,0.2431273
115.41,0.19994,115.41,1.27204,115.4100037,0.2311453,115.4100037,0.2812073,115.4100037,0.2475593
115.42001,0.19843,115.42001,1.24845,115.4200058,0.2320699,115.4200058,0.2725575,115.4200058,0.2441129
115.43001,0.19777,115.43001,1.27164,115.4300079,0.2427957,115.4300079,0.2779427,115.4300079,0.2464882
115.44,0.20278,115.44,1.25717,115.4400024,0.2364828,115.4400024,0.2804807,115.4400024,0.2515935
115.45,0.19992,115.45,1.27064,115.4500046,0.2419116,115.4500046,0.2710434,115.4500046,0.2502149
115.46001,0.18657,115.46001,1.26404,115.4600067,0.2346438,115.4600067,0.2641299,115.4600067,0.2471569
115.47001,0.18939,115.47001,1.249,115.4700089,0.2347143,115.4700089,0.251375,115.4700089,0.2530175
115.48,0.19604,115.48,1.26988,115.4800034,0.2488325,115.4800034,0.2650966,115.4800034,0.2450671
115.49001,0.1947,115.49001,1.26683,115.4900055,0.2402587,115.4900055,0.2483851,115.4900055,0.2369561
115.50001,0.19004,115.50001,1.25991,115.5000076,0.2408979,115.5000076,0.2509648,115.5000076,0.2468275
115.51,0.19593,115.51,1.27786,115.5100021,0.2389422,115.5100021,0.2493514,115.5100021,0.241591
115.52,0.197,115.52,1.26905,115.5200043,0.2404056,115.5200043,0.2429659,115.5200043,0.2455102
115.53001,0.19692,115.53001,1.2543,115.5300064,0.2444353,115.5300064,0.2527944,115.5300064,0.235062
115.54001,0.19748,115.54001,1.247,115.5400085,0.2506008,115.5400085,0.2509506,115.5400085,0.244133
115.55,0.18869,115.55,1.24448,115.5500031,0.2596098,115.5500031,0.2563548,115.5500031,0.24217
115.56001,0.19119,115.56001,1.2544,115.5600052,0.2618397,115.5600052,0.2663101,115.5600052,0.2427213
115.57001,0.18768,115.57001,1.27301,115.5700073,0.2557278,115.5700073,0.2579437,115.5700073,0.2417197
115.58,0.17744,115.58,1.27056,115.5800018,0.255422,115.5800018,0.2476962,115.5800018,0.2383135
115.59,0.18158,115.59,1.2905,115.590004,0.2627903,115.590004,0.257951,115.590004,0.238658
115.60001,0.18046,115.60001,1.29261,115.6000061,0.2538526,115.6000061,0.2519528,115.6000061,0.2448979
115.61001,0.17946,115.61001,1.29816,115.6100082,0.2559907,115.6100082,0.2452918,115.6100082,0.2346487
115.62,0.18102,115.62,1.31126,115.6200027,0.2436703,115.6200027,0.2574323,115.6200027,0.2298049
115.63,0.18714,115.63,1.27487,115.6300049,0.2501912,115.6300049,0.2454905,115.6300049,0.2335521
115.64001,0.19615,115.64001,1.26653,115.640007,0.2566539,115.640007,0.2510448,115.640007,0.2410396
115.65001,0.18138,115.65001,1.28062,115.6500092,0.2590201,115.6500092,0.2390806,115.6500092,0.242518
115.66,0.18988,115.66,1.28172,115.6600037,0.2504082,115.6600037,0.2363358,115.6600037,0.2399279
115.67001,0.18919,115.67001,1.27696,115.6700058,0.2597804,115.6700058,0.2381825,115.6700058,0.2377738
115.68001,0.18082,115.68001,1.26639,115.6800079,0.2649058,115.6800079,0.23799,115.6800079,0.2455696
115.69,0.18287,115.69,1.26974,115.6900024,0.2689373,115.6900024,0.236402,115.6900024,0.2333975
115.7,0.17917,115.7,1.25846,115.7000046,0.2569329,115.7000046,0.2323954,115.7000046,0.2484783
115.71001,0.18801,115.71001,1.25982,115.7100067,0.2614938,115.7100067,0.2282058,115.7100067,0.2373916
115.72001,0.19205,115.72001,1.27084,115.7200089,0.2572663,115.7200089,0.2452558,115.7200089,0.2489478
115.73,0.18958,115.73,1.25495,115.7300034,0.2546249,115.7300034,0.2439792,115.7300034,0.2381134
115.74001,0.18621,115.74001,1.25265,115.7400055,0.2602689,115.7400055,0.2487164,115.7400055,0.2397016
115.75001,0.1911,115.75001,1.27627,115.7500076,0.2690459,115.7500076,0.250635,115.7500076,0.2414649
115.76,0.18253,115.76,1.25387,115.7600021,0.269214,115.7600021,0.2547602,115.7600021,0.242179
115.77,0.18292,115.77,1.25234,115.7700043,0.2541505,115.7700043,0.2569526,115.7700043,0.2302882
115.78001,0.1959,115.78001,1.26361,115.7800064,0.2554348,115.7800064,0.2547377,115.7800064,0.2461057
115.79001,0.18568,115.79001,1.24716,115.7900085,0.2609054,115.7900085,0.2558423,115.7900085,0.2526028
115.8,0.1936,115.8,1.25181,115.8000031,0.2630968,115.8000031,0.2645544,115.8000031,0.2415265
115.81001,0.20459,115.81001,1.25814,115.8100052,0.2592349,115.8100052,0.2516007,115.8100052,0.245637
115.82001,0.19366,115.82001,1.26956,115.8200073,0.2679,115.8200073,0.2637417,115.8200073,0.2343622
115.83,0.1966,115.83,1.26812,115.8300018,0.2639031,115.8300018,0.2540349,115.8300018,0.24361
115.84,0.19214,115.84,1.24222,115.840004,0.2640608,115.840004,0.2662067,115.840004,0.2332954
115.85001,0.20252,115.85001,1.24267,115.8500061,0.2664133,115.8500061,0.252298,115.8500061,0.2359795
115.86001,0.19303,115.86001,1.25235,115.8600082,0.2731246,115.8600082,0.2556317,115.8600082,0.2407038
115.87,0.20448,115.87,1.25017,115.8700027,0.2619292,115.8700027,0.247235,115.8700027,0.2257439
115.88,0.19503,115.88,1.25872,115.8800049,0.2694005,115.8800049,0.2621779,115.8800049,0.2352195
115.89001,0.19989,115.89001,1.24237,115.890007,0.2502388,115.890007,0.2550741,115.890007,0.2355542
115.90001,0.19315,115.90001,1.25475,115.9000092,0.2601929,115.9000092,0.2603838,115.9000092,0.2338332
115.91,0.19054,115.91,1.26833,115.9100037,0.2663413,115.9100037,0.2478143,115.9100037,0.2364948
115.92001,0.19732,115.92001,1.28057,115.9200058,0.2627006,115.9200058,0.2354682,115.9200058,0.2357309
115.93001,0.19454,115.93001,1.27131,115.9300079,0.2722425,115.9300079,0.2400368,115.9300079,0.2383701
115.94,0.1972,115.94,1.28522,115.9400024,0.2554455,115.9400024,0.2458435,115.9400024,0.2402827
115.95,0.20457,115.95,1.26519,115.9500046,0.2611066,115.9500046,0.247801,115.9500046,0.2312572
115.96001,0.20231,115.96001,1.26084,115.9600067,0.2621725,115.9600067,0.2430915,115.9600067,0.2328901
115.97001,0.20103,115.97001,1.25199,115.9700089,0.255997,115.9700089,0.2341921,115.9700089,0.2240703
115.98,0.20132,115.98,1.25794,115.9800034,0.2566093,115.9800034,0.2629917,115.9800034,0.2328586
115.99001,0.19785,115.99001,1.25677,115.9900055,0.2549196,115.9900055,0.2662272,115.9900055,0.2315112
116.00001,0.19673,116.00001,1.25729,116.0000076,0.25338,116.0000076,0.2695216,116.0000076,0.2346658
116.01,0.19718,116.01,1.24755,116.0100021,0.2607752,116.0100021,0.2654298,116.0100021,0.2340823
116.02,0.18067,116.02,1.24979,116.0200043,0.2621521,116.0200043,0.2806213,116.0200043,0.2417617
116.03001,0.19222,116.03001,1.2614,116.0300064,0.2600713,116.0300064,0.287043,116.0300064,0.2431341
116.04001,0.20264,116.04001,1.26773,116.0400085,0.2618304,116.0400085,0.2857574,116.0400085,0.2419521
