48601-RMSD-potein-potein-xvgx,48601-RMSD-potein-potein-xvgy1,4860-rmsd-potein-potein.xvg,4860-rmsd-potein-potein-xvgy2,5018-rmsd-potein-potein.xvg,5018-rmsd-potein-xvgy3,,5018-RMSD-lig-ligx,5018-RMSD-lig-ligy1,48601-RMSD-lig-lig.xvg,48601-RMSD-lig-ligy2,4860-rmsd-lig-lig.xvg,4860-rmsd-lig-ligy3,,4860-rmsd-backbond-backbond.xvg,4860-rmsd-backbond-backbond.xvg,48601-rmsd-backbond.xvg,48601-rmsd-backbond.xvg,5018-RMSD-backbond-backbond.xvg,5018-RMSD-backbond-backbond.xvg
13.5800009,0.2199692,13.5800009,0.5518567,13.5800009,0.2705537,,13.5800009,0.1506001,13.5800009,0.4765828,13.5800009,0.2365302,,13.5800009,0.509305,13.5800009,0.1621813,13.5800009,0.225724
13.5900011,0.2378138,13.5900011,0.5641484,13.5900011,0.2876034,,13.5900011,0.1509031,13.5900011,0.4356731,13.5900011,0.255379,,13.5900011,0.5223026,13.5900011,0.1807319,13.5900011,0.24452
13.6000004,0.2368014,13.6000004,0.5612332,13.6000004,0.2901668,,13.6000004,0.1542046,13.6000004,0.4720007,13.6000004,0.2250365,,13.6000004,0.5193114,13.6000004,0.1788767,13.6000004,0.2475458
13.6100006,0.2570233,13.6100006,0.569865,13.6100006,0.2841162,,13.6100006,0.1467127,13.6100006,0.4704035,13.6100006,0.2362468,,13.6100006,0.5292845,13.6100006,0.2032034,13.6100006,0.2421746
13.6200008,0.2480305,13.6200008,0.5678449,13.6200008,0.2857686,,13.6200008,0.1575569,13.6200008,0.4902704,13.6200008,0.2321499,,13.6200008,0.5267511,13.6200008,0.1941177,13.6200008,0.2437891
13.6300011,0.2494896,13.6300011,0.5626292,13.6300011,0.2834073,,13.6300011,0.1467064,13.6300011,0.5101373,13.6300011,0.2492892,,13.6300011,0.5221424,13.6300011,0.1989501,13.6300011,0.2413758
13.6400003,0.250212,13.6400003,0.5532515,13.6400003,0.2697544,,13.6400003,0.1482911,13.6400003,0.4712429,13.6400003,0.2507425,,13.6400003,0.5109707,13.6400003,0.1946553,13.6400003,0.2253053
13.6500006,0.2619613,13.6500006,0.5589233,13.6500006,0.2818871,,13.6500006,0.160111,13.6500006,0.4669627,13.6500006,0.2514652,,13.6500006,0.5177277,13.6500006,0.2069834,13.6500006,0.2385222
13.6600008,0.2415776,13.6600008,0.5595914,13.6600008,0.2984559,,13.6600008,0.1583004,13.6600008,0.4786587,13.6600008,0.2433741,,13.6600008,0.5185243,13.6600008,0.186309,13.6600008,0.2584362
13.670001,0.2562914,13.670001,0.5574309,13.670001,0.2995475,,13.670001,0.158941,13.670001,0.4819493,13.670001,0.2276598,,13.670001,0.5162969,13.670001,0.2056737,13.670001,0.2587197
13.6800003,0.2712025,13.6800003,0.5593985,13.6800003,0.3035428,,13.6800003,0.158856,13.6800003,0.4703536,13.6800003,0.2325433,,13.6800003,0.5171579,13.6800003,0.2216026,13.6800003,0.2628545
13.6900005,0.254008,13.6900005,0.5675932,13.6900005,0.2925608,,13.6900005,0.1535144,13.6900005,0.4687261,13.6900005,0.2405551,,13.6900005,0.5273783,13.6900005,0.196393,13.6900005,0.2485798
13.7000008,0.2282945,13.7000008,0.5613871,13.7000008,0.2893508,,13.7000008,0.1574721,13.7000008,0.4848195,13.7000008,0.2219976,,13.7000008,0.5209993,13.7000008,0.1602833,13.7000008,0.2458796
13.710001,0.2312395,13.710001,0.5607508,13.710001,0.2843785,,13.710001,0.160928,13.710001,0.459837,13.710001,0.2557729,,13.710001,0.5202141,13.710001,0.1594102,13.710001,0.2409165
13.7200003,0.2352265,13.7200003,0.5538917,13.7200003,0.2914274,,13.7200003,0.1555759,13.7200003,0.4845153,13.7200003,0.2617352,,13.7200003,0.5131173,13.7200003,0.1705116,13.7200003,0.2482396
13.7300005,0.2374773,13.7300005,0.5490126,13.7300005,0.2861972,,13.7300005,0.1469275,13.7300005,0.4706627,13.7300005,0.2281525,,13.7300005,0.5079979,13.7300005,0.1714413,13.7300005,0.2428624
13.7400007,0.2453648,13.7400007,0.5587997,13.7400007,0.2908102,,13.7400007,0.1451426,13.7400007,0.4683892,13.7400007,0.2406219,,13.7400007,0.517427,13.7400007,0.1826895,13.7400007,0.2475675
13.750001,0.2278162,13.750001,0.5606729,13.750001,0.2891487,,13.750001,0.1500661,13.750001,0.4576677,13.750001,0.2424883,,13.750001,0.5181816,13.750001,0.160183,13.750001,0.2467183
13.7600002,0.2294963,13.7600002,0.5582781,13.7600002,0.3011685,,13.7600002,0.1593049,13.7600002,0.4880914,13.7600002,0.2500501,,13.7600002,0.5164691,13.7600002,0.1663595,13.7600002,0.2603252
13.7700005,0.2304992,13.7700005,0.563309,13.7700005,0.3005956,,13.7700005,0.1486233,13.7700005,0.4696806,13.7700005,0.2417597,,13.7700005,0.5216487,13.7700005,0.1695893,13.7700005,0.2585344
13.7800007,0.2233233,13.7800007,0.5790722,13.7800007,0.2988867,,13.7800007,0.1514523,13.7800007,0.4806058,13.7800007,0.2278719,,13.7800007,0.5385429,13.7800007,0.1540384,13.7800007,0.2560189
13.7900009,0.2330168,13.7900009,0.5741318,13.7900009,0.3013681,,13.7900009,0.1465324,13.7900009,0.4661396,13.7900009,0.2678185,,13.7900009,0.5334998,13.7900009,0.1717769,13.7900009,0.2589738
13.8000002,0.2222214,13.8000002,0.579995,13.8000002,0.2950558,,13.8000002,0.154031,13.8000002,0.4707676,13.8000002,0.1789829,,13.8000002,0.5397987,13.8000002,0.1625832,13.8000002,0.2529651
13.8100004,0.2386281,13.8100004,0.5741549,13.8100004,0.295837,,13.8100004,0.1592778,13.8100004,0.4657797,13.8100004,0.2173431,,13.8100004,0.5330655,13.8100004,0.180079,13.8100004,0.2532008
13.8200006,0.2367158,13.8200006,0.5705744,13.8200006,0.2961988,,13.8200006,0.1500869,13.8200006,0.4768549,13.8200006,0.1794363,,13.8200006,0.5288411,13.8200006,0.1730578,13.8200006,0.2522525
13.8300009,0.2337683,13.8300009,0.5698339,13.8300009,0.293967,,13.8300009,0.1512282,13.8300009,0.4552637,13.8300009,0.1896014,,13.8300009,0.5285732,13.8300009,0.1702264,13.8300009,0.2504542
13.8400011,0.2227504,13.8400011,0.5711033,13.8400011,0.3047365,,13.8400011,0.1688353,13.8400011,0.4609497,13.8400011,0.1702334,,13.8400011,0.5302629,13.8400011,0.1564783,13.8400011,0.2622976
13.8500004,0.2218343,13.8500004,0.5770406,13.8500004,0.3007812,,13.8500004,0.1438958,13.8500004,0.4553438,13.8500004,0.1812611,,13.8500004,0.5364578,13.8500004,0.1606429,13.8500004,0.2590474
13.8600006,0.2241269,13.8600006,0.5775772,13.8600006,0.3025983,,13.8600006,0.1582177,13.8600006,0.462518,13.8600006,0.1683687,,13.8600006,0.537018,13.8600006,0.1648529,13.8600006,0.2597328
13.8700008,0.2507707,13.8700008,0.5854188,13.8700008,0.3014287,,13.8700008,0.1624859,13.8700008,0.473466,13.8700008,0.1992432,,13.8700008,0.5446091,13.8700008,0.1969292,13.8700008,0.2578529
13.8800011,0.2457214,13.8800011,0.597186,13.8800011,0.3160928,,13.8800011,0.1616397,13.8800011,0.4555566,13.8800011,0.2367469,,13.8800011,0.5564961,13.8800011,0.1926717,13.8800011,0.2770233
13.8900003,0.2406245,13.8900003,0.6014841,13.8900003,0.2997027,,13.8900003,0.1599651,13.8900003,0.45275,13.8900003,0.2013289,,13.8900003,0.5606941,13.8900003,0.1893528,13.8900003,0.2591557
13.9000006,0.2387469,13.9000006,0.5866949,13.9000006,0.305017,,13.9000006,0.1567346,13.9000006,0.4739534,13.9000006,0.1886488,,13.9000006,0.5461671,13.9000006,0.1859067,13.9000006,0.26522
13.9100008,0.2337438,13.9100008,0.5898401,13.9100008,0.300636,,13.9100008,0.1560126,13.9100008,0.4292802,13.9100008,0.1945975,,13.9100008,0.5500402,13.9100008,0.1803056,13.9100008,0.2581734
13.920001,0.2400925,13.920001,0.5985226,13.920001,0.2967154,,13.920001,0.1657118,13.920001,0.4601904,13.920001,0.1949541,,13.920001,0.5584977,13.920001,0.1890223,13.920001,0.2574036
13.9300003,0.2352889,13.9300003,0.5916975,13.9300003,0.2939184,,13.9300003,0.1371572,13.9300003,0.4821381,13.9300003,0.2051863,,13.9300003,0.5510294,13.9300003,0.1840984,13.9300003,0.2511729
13.9400005,0.2355827,13.9400005,0.5891309,13.9400005,0.3102828,,13.9400005,0.1320066,13.9400005,0.4912178,13.9400005,0.2018712,,13.9400005,0.5488396,13.9400005,0.1825883,13.9400005,0.2686972
13.9500008,0.2332757,13.9500008,0.5940601,13.9500008,0.2944434,,13.9500008,0.1475135,13.9500008,0.476579,13.9500008,0.2295464,,13.9500008,0.5547077,13.9500008,0.1794476,13.9500008,0.2531362
13.960001,0.2289315,13.960001,0.6019847,13.960001,0.2994752,,13.960001,0.1455635,13.960001,0.4632585,13.960001,0.2185188,,13.960001,0.5624952,13.960001,0.1732356,13.960001,0.2593516
13.9700003,0.2252586,13.9700003,0.5931826,13.9700003,0.2996546,,13.9700003,0.1514018,13.9700003,0.4877652,13.9700003,0.232858,,13.9700003,0.5533544,13.9700003,0.1723326,13.9700003,0.2569858
13.9800005,0.2479656,13.9800005,0.5891469,13.9800005,0.2937541,,13.9800005,0.1375594,13.9800005,0.4639386,13.9800005,0.245965,,13.9800005,0.5489757,13.9800005,0.1947238,13.9800005,0.2490068
13.9900007,0.2650985,13.9900007,0.5854235,13.9900007,0.2880305,,13.9900007,0.1500183,13.9900007,0.4542057,13.9900007,0.2572469,,13.9900007,0.5450302,13.9900007,0.2155241,13.9900007,0.2445109
14.000001,0.2437277,14.000001,0.5830979,14.000001,0.2908488,,14.000001,0.1511333,14.000001,0.4483105,14.000001,0.2358913,,14.000001,0.5425921,14.000001,0.1922751,14.000001,0.2469037
14.0100002,0.2396727,14.0100002,0.5974177,14.0100002,0.3022963,,14.0100002,0.1504761,14.0100002,0.4495269,14.0100002,0.2247995,,14.0100002,0.5574003,14.0100002,0.1864019,14.0100002,0.2605493
14.0200005,0.2486182,14.0200005,0.5946334,14.0200005,0.3174047,,14.0200005,0.1496683,14.0200005,0.4588602,14.0200005,0.2608076,,14.0200005,0.5546555,14.0200005,0.1912845,14.0200005,0.2785506
14.0300007,0.2908662,14.0300007,0.5873165,14.0300007,0.3154933,,14.0300007,0.1535716,14.0300007,0.4272535,14.0300007,0.2005628,,14.0300007,0.546517,14.0300007,0.2445219,14.0300007,0.2750494
14.0400009,0.2909908,14.0400009,0.5721901,14.0400009,0.3059102,,14.0400009,0.1441911,14.0400009,0.4536462,14.0400009,0.2016107,,14.0400009,0.5310635,14.0400009,0.2433236,14.0400009,0.2618774
14.0500002,0.3012526,14.0500002,0.5754415,14.0500002,0.3076986,,14.0500002,0.152905,14.0500002,0.4553204,14.0500002,0.2093612,,14.0500002,0.5348643,14.0500002,0.254984,14.0500002,0.2648019
14.0600004,0.2968906,14.0600004,0.5598605,14.0600004,0.3110149,,14.0600004,0.1538871,14.0600004,0.4624721,14.0600004,0.2429005,,14.0600004,0.5186225,14.0600004,0.2481877,14.0600004,0.2696851
14.0700006,0.2868492,14.0700006,0.5685641,14.0700006,0.2922786,,14.0700006,0.1568916,14.0700006,0.4632042,14.0700006,0.263698,,14.0700006,0.5282241,14.0700006,0.2353358,14.0700006,0.247483
14.0800009,0.2902031,14.0800009,0.5583627,14.0800009,0.2980531,,14.0800009,0.1584108,14.0800009,0.4543825,14.0800009,0.2718188,,14.0800009,0.5169824,14.0800009,0.2406763,14.0800009,0.2548814
14.0900011,0.2971877,14.0900011,0.5624636,14.0900011,0.301812,,14.0900011,0.1550137,14.0900011,0.4633577,14.0900011,0.2524346,,14.0900011,0.522109,14.0900011,0.2456878,14.0900011,0.2615413
14.1000004,0.3043676,14.1000004,0.5508056,14.1000004,0.2988431,,14.1000004,0.1519759,14.1000004,0.4554443,14.1000004,0.2297431,,14.1000004,0.5104353,14.1000004,0.256728,14.1000004,0.258559
14.1100006,0.3086325,14.1100006,0.5554596,14.1100006,0.2916907,,14.1100006,0.1577303,14.1100006,0.4653691,14.1100006,0.2670168,,14.1100006,0.5142543,14.1100006,0.2628167,14.1100006,0.2504938
14.1200008,0.2972112,14.1200008,0.5536555,14.1200008,0.3034803,,14.1200008,0.1520512,14.1200008,0.4523976,14.1200008,0.2397649,,14.1200008,0.5128179,14.1200008,0.2501707,14.1200008,0.2645507
14.1300011,0.3073113,14.1300011,0.5547774,14.1300011,0.3106551,,14.1300011,0.1501578,14.1300011,0.4443052,14.1300011,0.2591168,,14.1300011,0.5142059,14.1300011,0.2605439,14.1300011,0.2726219
14.1400003,0.2817978,14.1400003,0.5554631,14.1400003,0.3027427,,14.1400003,0.1437708,14.1400003,0.4754322,14.1400003,0.2444399,,14.1400003,0.5151036,14.1400003,0.2369978,14.1400003,0.2635001
14.1500006,0.2829398,14.1500006,0.5552802,14.1500006,0.2882406,,14.1500006,0.1524625,14.1500006,0.4618278,14.1500006,0.2532349,,14.1500006,0.5150028,14.1500006,0.2339315,14.1500006,0.2477932
14.1600008,0.2971604,14.1600008,0.5688003,14.1600008,0.2938916,,14.1600008,0.1470857,14.1600008,0.4887331,14.1600008,0.2619328,,14.1600008,0.5294673,14.1600008,0.2471497,14.1600008,0.2526681
14.170001,0.2902313,14.170001,0.5681663,14.170001,0.3033995,,14.170001,0.1379634,14.170001,0.4629453,14.170001,0.2528917,,14.170001,0.5277333,14.170001,0.2413136,14.170001,0.2632635
14.1800003,0.2922535,14.1800003,0.565873,14.1800003,0.2942386,,14.1800003,0.148467,14.1800003,0.4825853,14.1800003,0.2561898,,14.1800003,0.5253994,14.1800003,0.2442237,14.1800003,0.2535091
14.1900005,0.2744364,14.1900005,0.5696734,14.1900005,0.3048376,,14.1900005,0.1541831,14.1900005,0.4505582,14.1900005,0.2360592,,14.1900005,0.5291259,14.1900005,0.2211285,14.1900005,0.2639287
14.2000008,0.2626306,14.2000008,0.5684206,14.2000008,0.3130484,,14.2000008,0.1568039,14.2000008,0.4875607,14.2000008,0.2098155,,14.2000008,0.5271877,14.2000008,0.2085924,14.2000008,0.2738081
14.210001,0.2691231,14.210001,0.5615299,14.210001,0.3013676,,14.210001,0.153171,14.210001,0.4726043,14.210001,0.1890072,,14.210001,0.519308,14.210001,0.2183002,14.210001,0.2603955
14.2200003,0.2544971,14.2200003,0.5675943,14.2200003,0.3055075,,14.2200003,0.162745,14.2200003,0.4639761,14.2200003,0.1996235,,14.2200003,0.5269461,14.2200003,0.2006582,14.2200003,0.2667444
14.2300005,0.267904,14.2300005,0.559743,14.2300005,0.30968,,14.2300005,0.1572291,14.2300005,0.471909,14.2300005,0.2041127,,14.2300005,0.5189061,14.2300005,0.2201913,14.2300005,0.2702542
14.2400007,0.2785071,14.2400007,0.5597126,14.2400007,0.3186392,,14.2400007,0.176113,14.2400007,0.4655346,14.2400007,0.2278907,,14.2400007,0.5189078,14.2400007,0.229075,14.2400007,0.2837501
14.250001,0.2543938,14.250001,0.560234,14.250001,0.3263438,,14.250001,0.1501625,14.250001,0.4529634,14.250001,0.2431959,,14.250001,0.5190239,14.250001,0.2050894,14.250001,0.2908773
14.2600002,0.2664803,14.2600002,0.5623009,14.2600002,0.3194268,,14.2600002,0.1505056,14.2600002,0.4777537,14.2600002,0.249122,,14.2600002,0.5222755,14.2600002,0.2175844,14.2600002,0.2839636
14.2700005,0.2825578,14.2700005,0.5568169,14.2700005,0.3276572,,14.2700005,0.1531153,14.2700005,0.4560091,14.2700005,0.2522071,,14.2700005,0.5167347,14.2700005,0.2395234,14.2700005,0.2941054
14.2800007,0.2812857,14.2800007,0.5708413,14.2800007,0.3152572,,14.2800007,0.1430714,14.2800007,0.4610705,14.2800007,0.2401627,,14.2800007,0.530293,14.2800007,0.2347572,14.2800007,0.2793133
14.2900009,0.2656931,14.2900009,0.5847192,14.2900009,0.3254595,,14.2900009,0.156869,14.2900009,0.468635,14.2900009,0.2585944,,14.2900009,0.5448337,14.2900009,0.2123094,14.2900009,0.291876
14.3000011,0.2738093,14.3000011,0.5798182,14.3000011,0.3206008,,14.3000011,0.1528474,14.3000011,0.4798997,14.3000011,0.2407374,,14.3000011,0.5382184,14.3000011,0.2266457,14.3000011,0.2867451
14.3100004,0.2720397,14.3100004,0.5686148,14.3100004,0.3146229,,14.3100004,0.1433217,14.3100004,0.4672342,14.3100004,0.1992816,,14.3100004,0.5275173,14.3100004,0.2208761,14.3100004,0.2784728
14.3200006,0.2868743,14.3200006,0.5732629,14.3200006,0.3190615,,14.3200006,0.1356219,14.3200006,0.4743615,14.3200006,0.2357269,,14.3200006,0.5322973,14.3200006,0.23513,14.3200006,0.2830717
14.3300009,0.2900792,14.3300009,0.581286,14.3300009,0.3209734,,14.3300009,0.1390564,14.3300009,0.4589176,14.3300009,0.2500918,,14.3300009,0.5405281,14.3300009,0.2375337,14.3300009,0.2855341
14.3400011,0.2969169,14.3400011,0.5750839,14.3400011,0.3220138,,14.3400011,0.1235462,14.3400011,0.4711653,14.3400011,0.2340893,,14.3400011,0.5342966,14.3400011,0.2470893,14.3400011,0.2873941
14.3500004,0.2976785,14.3500004,0.5654468,14.3500004,0.319303,,14.3500004,0.1403163,14.3500004,0.4682142,14.3500004,0.2589002,,14.3500004,0.5243477,14.3500004,0.254223,14.3500004,0.2839872
14.3600006,0.3094073,14.3600006,0.5507563,14.3600006,0.3155586,,14.3600006,0.1456753,14.3600006,0.4601887,14.3600006,0.2338665,,14.3600006,0.5085033,14.3600006,0.263452,14.3600006,0.2774805
14.3700008,0.2783465,14.3700008,0.549623,14.3700008,0.3238271,,14.3700008,0.1502543,14.3700008,0.4634774,14.3700008,0.2209629,,14.3700008,0.5065179,14.3700008,0.2267869,14.3700008,0.2876959
14.3800011,0.2905663,14.3800011,0.554808,14.3800011,0.3144125,,14.3800011,0.1458059,14.3800011,0.4837071,14.3800011,0.2194264,,14.3800011,0.5122814,14.3800011,0.2360092,14.3800011,0.2764236
14.3900003,0.2910662,14.3900003,0.5479597,14.3900003,0.3107674,,14.3900003,0.1441352,14.3900003,0.4331465,14.3900003,0.225338,,14.3900003,0.5055738,14.3900003,0.2409632,14.3900003,0.2728567
14.4000006,0.300685,14.4000006,0.5482006,14.4000006,0.3091637,,14.4000006,0.1464751,14.4000006,0.4622828,14.4000006,0.2194342,,14.4000006,0.5055212,14.4000006,0.2502851,14.4000006,0.268492
14.4100008,0.2968057,14.4100008,0.551831,14.4100008,0.3161001,,14.4100008,0.1515944,14.4100008,0.4486104,14.4100008,0.234529,,14.4100008,0.5098639,14.4100008,0.24466,14.4100008,0.2769921
14.420001,0.297932,14.420001,0.550306,14.420001,0.3115371,,14.420001,0.1459967,14.420001,0.4642269,14.420001,0.2086323,,14.420001,0.50819,14.420001,0.2450157,14.420001,0.2730396
14.4300003,0.3058073,14.4300003,0.5539349,14.4300003,0.3053308,,14.4300003,0.1502683,14.4300003,0.4544324,14.4300003,0.2218392,,14.4300003,0.5113149,14.4300003,0.2533166,14.4300003,0.2658863
14.4400005,0.3317685,14.4400005,0.5533549,14.4400005,0.3067433,,14.4400005,0.1442193,14.4400005,0.4754199,14.4400005,0.2086446,,14.4400005,0.5109546,14.4400005,0.2848072,14.4400005,0.2699799
14.4500008,0.326673,14.4500008,0.5534853,14.4500008,0.2949106,,14.4500008,0.1383266,14.4500008,0.4571799,14.4500008,0.2060401,,14.4500008,0.5111049,14.4500008,0.276583,14.4500008,0.2543913
14.460001,0.3284972,14.460001,0.5390782,14.460001,0.3094927,,14.460001,0.1362798,14.460001,0.4656507,14.460001,0.2157885,,14.460001,0.4963718,14.460001,0.2779864,14.460001,0.2708334
14.4700003,0.3318431,14.4700003,0.5349249,14.4700003,0.2950363,,14.4700003,0.1491014,14.4700003,0.4720665,14.4700003,0.1960392,,14.4700003,0.4912661,14.4700003,0.2798803,14.4700003,0.2521807
14.4800005,0.3102723,14.4800005,0.5398483,14.4800005,0.3113232,,14.4800005,0.142106,14.4800005,0.4645829,14.4800005,0.1900203,,14.4800005,0.496391,14.4800005,0.2606554,14.4800005,0.2732468
14.4900007,0.3154123,14.4900007,0.5322039,14.4900007,0.3217802,,14.4900007,0.148228,14.4900007,0.4728926,14.4900007,0.2034385,,14.4900007,0.4883589,14.4900007,0.2679528,14.4900007,0.2823762
14.500001,0.3112175,14.500001,0.5309875,14.500001,0.3135376,,14.500001,0.1549245,14.500001,0.4718866,14.500001,0.2119261,,14.500001,0.4873214,14.500001,0.258992,14.500001,0.2755358
14.5100002,0.293232,14.5100002,0.5372185,14.5100002,0.3108886,,14.5100002,0.1462118,14.5100002,0.4345855,14.5100002,0.2095253,,14.5100002,0.4937829,14.5100002,0.2459822,14.5100002,0.2720475
14.5200005,0.3080971,14.5200005,0.5350503,14.5200005,0.2915071,,14.5200005,0.1532953,14.5200005,0.4849517,14.5200005,0.1965617,,14.5200005,0.4917261,14.5200005,0.2644212,14.5200005,0.2476397
14.5300007,0.2959829,14.5300007,0.5284818,14.5300007,0.2964767,,14.5300007,0.1554864,14.5300007,0.4706812,14.5300007,0.1982187,,14.5300007,0.4847125,14.5300007,0.2488619,14.5300007,0.2517224
14.5400009,0.2902975,14.5400009,0.5261567,14.5400009,0.2924855,,14.5400009,0.1471911,14.5400009,0.471899,14.5400009,0.190073,,14.5400009,0.4817257,14.5400009,0.2405702,14.5400009,0.2506631
14.5500011,0.2705599,14.5500011,0.5278804,14.5500011,0.2863375,,14.5500011,0.1591308,14.5500011,0.4586817,14.5500011,0.1958046,,14.5500011,0.4840575,14.5500011,0.2159229,14.5500011,0.2450535
14.5600004,0.2996311,14.5600004,0.5292109,14.5600004,0.2833873,,14.5600004,0.1452515,14.5600004,0.4588644,14.5600004,0.1867219,,14.5600004,0.4850916,14.5600004,0.2474693,14.5600004,0.2392825
14.5700006,0.2953067,14.5700006,0.5470691,14.5700006,0.2740474,,14.5700006,0.1584806,14.5700006,0.4735649,14.5700006,0.1827139,,14.5700006,0.5037124,14.5700006,0.2478022,14.5700006,0.22903
14.5800009,0.3203475,14.5800009,0.5466895,14.5800009,0.28332,,14.5800009,0.1527268,14.5800009,0.4501313,14.5800009,0.1833007,,14.5800009,0.5038272,14.5800009,0.2690759,14.5800009,0.2391502
14.5900011,0.298488,14.5900011,0.544887,14.5900011,0.289632,,14.5900011,0.1392213,14.5900011,0.4579479,14.5900011,0.1751805,,14.5900011,0.502679,14.5900011,0.2460565,14.5900011,0.246344
14.6000004,0.3068492,14.6000004,0.5431603,14.6000004,0.2972765,,14.6000004,0.1482151,14.6000004,0.4795637,14.6000004,0.1937879,,14.6000004,0.4994397,14.6000004,0.258825,14.6000004,0.2542763
14.6100006,0.2856325,14.6100006,0.5581024,14.6100006,0.2984791,,14.6100006,0.1446368,14.6100006,0.4786532,14.6100006,0.2047293,,14.6100006,0.5159296,14.6100006,0.2335947,14.6100006,0.2559614
14.6200008,0.2669864,14.6200008,0.5660158,14.6200008,0.305839,,14.6200008,0.1491718,14.6200008,0.4586727,14.6200008,0.1810079,,14.6200008,0.5247468,14.6200008,0.2094102,14.6200008,0.264874
14.6300011,0.2671145,14.6300011,0.565555,14.6300011,0.2929055,,14.6300011,0.1534557,14.6300011,0.4794779,14.6300011,0.1991089,,14.6300011,0.5252774,14.6300011,0.2046721,14.6300011,0.2522658
14.6400003,0.2706045,14.6400003,0.5566992,14.6400003,0.2878888,,14.6400003,0.1464279,14.6400003,0.4778705,14.6400003,0.157768,,14.6400003,0.5150947,14.6400003,0.2100579,14.6400003,0.2464123
14.6500006,0.2758626,14.6500006,0.5613293,14.6500006,0.2922136,,14.6500006,0.1510547,14.6500006,0.4666173,14.6500006,0.1447163,,14.6500006,0.520024,14.6500006,0.2136373,14.6500006,0.249792
14.6600008,0.2743863,14.6600008,0.5542432,14.6600008,0.2876546,,14.6600008,0.1551252,14.6600008,0.4517948,14.6600008,0.1632974,,14.6600008,0.5129881,14.6600008,0.2154038,14.6600008,0.2440268
14.670001,0.2583848,14.670001,0.5493566,14.670001,0.2930031,,14.670001,0.1630089,14.670001,0.4721624,14.670001,0.1639169,,14.670001,0.5073355,14.670001,0.1917358,14.670001,0.2493884
14.6800003,0.2580552,14.6800003,0.5538013,14.6800003,0.2920779,,14.6800003,0.1476604,14.6800003,0.46441,14.6800003,0.1834616,,14.6800003,0.5119848,14.6800003,0.1979943,14.6800003,0.2490224
